iso2,year,v2x_corr,bci_bci,cc_rev,continent
MX,1990,0.778,55.742374,,Americas
MX,1991,0.778,55.819218,,Americas
MX,1992,0.778,55.893383,,Americas
MX,1993,0.778,55.968307,,Americas
MX,1994,0.694,56.063229,,Americas
MX,1995,0.678,56.133766,,Americas
MX,1996,0.678,56.196064,0.60248572,Americas
MX,1997,0.665,56.270401,,Americas
MX,1998,0.662,56.343132,0.59086906,Americas
MX,1999,0.662,56.408722,,Americas
MX,2000,0.565,56.470924,0.5491258,Americas
MX,2001,0.562,56.551292,,Americas
MX,2002,0.578,56.619587,0.53617204,Americas
MX,2003,0.589,56.688484,0.53341636,Americas
MX,2004,0.589,56.773846,0.5607909,Americas
MX,2005,0.589,56.826069,0.55420216,Americas
MX,2006,0.588,56.88139,0.55223398,Americas
MX,2007,0.588,57.089085,0.55452894,Americas
MX,2008,0.588,57.631229,0.54893944,Americas
MX,2009,0.588,57.898262,0.56020448,Americas
MX,2010,0.603,57.570065,0.57230984,Americas
MX,2011,0.603,57.172607,0.58042396,Americas
MX,2012,0.632,57.039368,0.58236478,Americas
MX,2013,0.76,57.898468,0.6024021,Americas
MX,2014,0.76,59.290359,0.65234176,Americas
MX,2015,0.744,59.732574,0.65318712,Americas
MX,2016,0.744,59.743553,0.64392138,Americas
MX,2017,0.694,60.455059,0.6855974,Americas
SR,1990,0.235,48.258488,,Americas
SR,1991,0.267,48.246712,,Americas
SR,1992,0.267,48.246403,,Americas
SR,1993,0.284,48.227962,,Americas
SR,1994,0.284,48.215527,,Americas
SR,1995,0.284,48.210777,,Americas
SR,1996,0.265,48.21384,0.46287058,Americas
SR,1997,0.265,48.219074,,Americas
SR,1998,0.265,48.212009,0.44461972,Americas
SR,1999,0.265,48.206078,,Americas
SR,2000,0.265,48.213253,0.40443376,Americas
SR,2001,0.265,48.197281,,Americas
SR,2002,0.265,48.199688,0.44405498,Americas
SR,2003,0.265,48.174351,0.43390982,Americas
SR,2004,0.265,48.179665,0.44469002,Americas
SR,2005,0.265,48.20562,0.45540976,Americas
SR,2006,0.265,48.209587,0.51966708,Americas
SR,2007,0.265,48.231411,0.50148312,Americas
SR,2008,0.266,48.269047,0.50420986,Americas
SR,2009,0.266,48.300621,0.55140046,Americas
SR,2010,0.271,48.355328,0.56598024,Americas
SR,2011,0.271,48.397579,0.55547916,Americas
SR,2012,0.271,49.930843,0.56677908,Americas
SR,2013,0.276,52.113529,0.5550784,Americas
SR,2014,0.276,53.682167,0.58865668,Americas
SR,2015,0.276,53.753735,0.5478224,Americas
SR,2016,0.317,53.783112,0.5606974,Americas
SR,2017,0.34,53.798836,0.5348667,Americas
SE,1990,0.009,16.317215,,Europe
SE,1991,0.009,16.049238,,Europe
SE,1992,0.009,15.763291,,Europe
SE,1993,0.009,15.463901,,Europe
SE,1994,0.009,15.164671,,Europe
SE,1995,0.009,14.89571,,Europe
SE,1996,0.009,14.595446,0.0652028,Europe
SE,1997,0.009,14.305753,,Europe
SE,1998,0.009,14.01631,0.054374,Europe
SE,1999,0.009,13.738009,,Europe
SE,2000,0.009,13.457004,0.040634,Europe
SE,2001,0.009,13.180214,,Europe
SE,2002,0.009,12.910497,0.0485214,Europe
SE,2003,0.009,12.649209,0.058552,Europe
SE,2004,0.009,12.407909,0.0687596,Europe
SE,2005,0.009,12.156824,0.0954774,Europe
SE,2006,0.009,11.87645,0.0606808,Europe
SE,2007,0.009,10.878274,0.0510726,Europe
SE,2008,0.009,10.044792,0.0545302,Europe
SE,2009,0.009,9.5259571,0.0493618,Europe
SE,2010,0.009,9.3748074,0.0450826,Europe
SE,2011,0.009,10.609191,0.0606086,Europe
SE,2012,0.008,13.188382,0.0374262,Europe
SE,2013,0.009,15.092275,0.0416758,Europe
SE,2014,0.009,17.098703,0.069325,Europe
SE,2015,0.013,16.227463,0.0517744,Europe
SE,2016,0.013,14.792688,0.061632,Europe
SE,2017,0.015,15.49928,0.072213,Europe
CH,1990,0.026,18.087408,,Europe
CH,1991,0.026,17.805889,,Europe
CH,1992,0.026,17.504757,,Europe
CH,1993,0.026,17.224148,,Europe
CH,1994,0.026,16.943773,,Europe
CH,1995,0.026,16.672157,,Europe
CH,1996,0.026,16.409332,0.1026048,Europe
CH,1997,0.026,16.150539,,Europe
CH,1998,0.026,15.877417,0.078298,Europe
CH,1999,0.026,15.614909,,Europe
CH,2000,0.026,15.334621,0.0770896,Europe
CH,2001,0.026,15.069814,,Europe
CH,2002,0.026,14.824185,0.077365,Europe
CH,2003,0.026,14.55665,0.086146,Europe
CH,2004,0.026,14.300116,0.0983906,Europe
CH,2005,0.026,14.047228,0.0960126,Europe
CH,2006,0.026,13.787296,0.081309,Europe
CH,2007,0.026,13.424649,0.0698472,Europe
CH,2008,0.026,13.469999,0.0751872,Europe
CH,2009,0.026,13.038708,0.0859618,Europe
CH,2010,0.026,12.177757,0.0855852,Europe
CH,2011,0.026,12.369712,0.0928398,Europe
CH,2012,0.026,12.87165,0.070648,Europe
CH,2013,0.025,13.430464,0.073516,Europe
CH,2014,0.025,13.810884,0.0696962,Europe
CH,2015,0.02,13.80614,0.0727054,Europe
CH,2016,0.02,13.347012,0.1023286,Europe
CH,2017,0.021,13.296892,0.1021932,Europe
GH,1990,0.773,54.657139,,Africa
GH,1991,0.774,54.699932,,Africa
GH,1992,0.788,54.755714,,Africa
GH,1993,0.784,54.811638,,Africa
GH,1994,0.715,54.854496,,Africa
GH,1995,0.715,54.91169,,Africa
GH,1996,0.715,54.975117,0.5679899,Africa
GH,1997,0.715,55.032616,,Africa
GH,1998,0.714,55.085468,0.55174274,Africa
GH,1999,0.714,55.143814,,Africa
GH,2000,0.65,55.19593,0.52019946,Africa
GH,2001,0.65,55.24749,,Africa
GH,2002,0.68,55.312607,0.56578082,Africa
GH,2003,0.68,55.370644,0.55089612,Africa
GH,2004,0.68,55.414181,0.55063292,Africa
GH,2005,0.68,55.461075,0.5734277,Africa
GH,2006,0.68,55.47187,0.50421074,Africa
GH,2007,0.68,55.513836,0.49219064,Africa
GH,2008,0.68,55.553776,0.51410848,Africa
GH,2009,0.68,55.351681,0.50144252,Africa
GH,2010,0.68,54.901722,0.49769532,Africa
GH,2011,0.68,54.337044,0.50514228,Africa
GH,2012,0.682,55.154495,0.52531352,Africa
GH,2013,0.619,55.185741,0.5193247,Africa
GH,2014,0.619,54.548477,0.5384378,Africa
GH,2015,0.631,55.172428,0.53776368,Africa
GH,2016,0.652,55.814869,0.52980292,Africa
GH,2017,0.639,56.143906,0.54580702,Africa
ZA,1990,0.48,43.848969,,Africa
ZA,1991,0.48,43.808632,,Africa
ZA,1992,0.48,43.785023,,Africa
ZA,1993,0.485,43.752922,,Africa
ZA,1994,0.423,43.73024,,Africa
ZA,1995,0.44,43.697872,,Africa
ZA,1996,0.42,43.66938,0.35341452,Africa
ZA,1997,0.42,43.644711,,Africa
ZA,1998,0.42,43.61932,0.36511112,Africa
ZA,1999,0.42,43.595791,,Africa
ZA,2000,0.436,43.579987,0.37493286,Africa
ZA,2001,0.436,43.558674,,Africa
ZA,2002,0.441,43.535694,0.42909664,Africa
ZA,2003,0.441,43.518776,0.42909698,Africa
ZA,2004,0.441,43.509403,0.40709808,Africa
ZA,2005,0.441,43.470184,0.38637888,Africa
ZA,2006,0.443,43.451313,0.40955026,Africa
ZA,2007,0.443,43.598259,0.45024318,Africa
ZA,2008,0.443,44.046387,0.4577473,Africa
ZA,2009,0.464,45.421185,0.46356066,Africa
ZA,2010,0.468,46.459927,0.47370642,Africa
ZA,2011,0.467,47.134178,0.4876536,Africa
ZA,2012,0.47,47.978756,0.5231158,Africa
ZA,2013,0.449,48.501369,0.51400976,Africa
ZA,2014,0.452,49.047943,0.51230702,Africa
ZA,2015,0.447,48.978416,0.4949711,Africa
ZA,2016,0.447,50.116386,0.4763217,Africa
ZA,2017,0.453,52.165779,0.50436542,Africa
JP,1990,0.115,30.942747,,Asia
JP,1991,0.115,30.77557,,Asia
JP,1992,0.115,30.618979,,Asia
JP,1993,0.115,30.460758,,Asia
JP,1994,0.104,30.293522,,Asia
JP,1995,0.104,30.138556,,Asia
JP,1996,0.104,29.992098,0.2615376,Asia
JP,1997,0.104,29.831966,,Asia
JP,1998,0.104,29.683582,0.279248,Asia
JP,1999,0.095,29.520367,,Asia
JP,2000,0.095,29.346067,0.2452064,Asia
JP,2001,0.095,29.179405,,Asia
JP,2002,0.095,29.023411,0.30628092,Asia
JP,2003,0.095,28.856234,0.257863,Asia
JP,2004,0.095,28.69907,0.256261,Asia
JP,2005,0.095,28.527369,0.2562984,Asia
JP,2006,0.095,28.407694,0.2341562,Asia
JP,2007,0.095,28.494064,0.2523524,Asia
JP,2008,0.095,27.721508,0.2328054,Asia
JP,2009,0.095,25.096338,0.2245324,Asia
JP,2010,0.095,20.823761,0.1879076,Asia
JP,2011,0.095,18.323606,0.1877476,Asia
JP,2012,0.095,17.600077,0.1745994,Asia
JP,2013,0.077,17.84894,0.168864,Asia
JP,2014,0.077,16.957811,0.161081,Asia
JP,2015,0.06,17.062653,0.1861638,Asia
JP,2016,0.07,17.361134,0.1950084,Asia
JP,2017,0.072,18.167393,0.1955142,Asia
MM,1990,0.899,63.695122,,Asia
MM,1991,0.899,63.837471,,Asia
MM,1992,0.899,63.983181,,Asia
MM,1993,0.899,64.11631,,Asia
MM,1994,0.899,64.241623,,Asia
MM,1995,0.899,64.36792,,Asia
MM,1996,0.899,64.523087,0.8001534,Asia
MM,1997,0.899,64.691658,,Asia
MM,1998,0.899,64.82225,0.7684644,Asia
MM,1999,0.899,64.969284,,Asia
MM,2000,0.899,65.099586,0.7775238,Asia
MM,2001,0.899,65.224327,,Asia
MM,2002,0.899,65.357193,0.7632592,Asia
MM,2003,0.899,65.480377,0.7963772,Asia
MM,2004,0.899,65.61203,0.8292194,Asia
MM,2005,0.899,65.745392,0.8074414,Asia
MM,2006,0.899,65.864929,0.8315906,Asia
MM,2007,0.899,65.998688,0.8250216,Asia
MM,2008,0.899,66.108681,0.8232856,Asia
MM,2009,0.899,66.206589,0.8320848,Asia
MM,2010,0.886,66.314049,0.8345752,Asia
MM,2011,0.769,66.415802,0.8173542,Asia
MM,2012,0.772,66.512741,0.7126662,Asia
MM,2013,0.651,66.62262,0.700019,Asia
MM,2014,0.655,66.63884,0.6764348,Asia
MM,2015,0.603,66.292511,0.66723704,Asia
MM,2016,0.497,65.807175,0.6242278,Asia
MM,2017,0.461,65.769127,0.61305256,Asia
RU,1992,0.764,57.541615,,Europe
RU,1993,0.733,57.621529,,Europe
RU,1994,0.776,57.705742,,Europe
RU,1995,0.776,57.80088,,Europe
RU,1996,0.776,57.897266,0.7106684,Europe
RU,1997,0.776,57.98156,,Europe
RU,1998,0.776,58.08128,0.69575624,Europe
RU,1999,0.776,58.166954,,Europe
RU,2000,0.788,58.220535,0.69904838,Europe
RU,2001,0.78,58.295155,,Europe
RU,2002,0.82,58.353428,0.68587364,Europe
RU,2003,0.82,58.396137,0.6522621,Europe
RU,2004,0.814,58.436329,0.65965318,Europe
RU,2005,0.814,58.488571,0.66464604,Europe
RU,2006,0.814,58.488922,0.6821789,Europe
RU,2007,0.814,58.734337,0.702758,Europe
RU,2008,0.8,59.360966,0.7229998,Europe
RU,2009,0.816,60.474419,0.7264096,Europe
RU,2010,0.804,61.308758,0.7181062,Europe
RU,2011,0.813,61.994434,0.7130038,Europe
RU,2012,0.812,62.091682,0.708467,Europe
RU,2013,0.786,61.449249,0.7026738,Europe
RU,2014,0.771,59.93837,0.68384518,Europe
RU,2015,0.77,58.309467,0.68983052,Europe
RU,2016,0.77,56.326511,0.6645376,Europe
RU,2017,0.788,55.534798,0.67847826,Europe
AL,1990,0.15,56.272526,,Europe
AL,1991,0.532,56.360565,,Europe
AL,1992,0.714,56.443176,,Europe
AL,1993,0.616,56.532845,,Europe
AL,1994,0.715,56.618069,,Europe
AL,1995,0.715,56.691994,,Europe
AL,1996,0.715,56.787403,0.6787807,Europe
AL,1997,0.741,56.865173,,Europe
AL,1998,0.779,56.938141,0.7066224,Europe
AL,1999,0.795,57.028053,,Europe
AL,2000,0.778,57.096756,0.67145128,Europe
AL,2001,0.77,57.183594,,Europe
AL,2002,0.785,57.2677,0.6737204,Europe
AL,2003,0.785,57.317471,0.66245502,Europe
AL,2004,0.785,57.378864,0.63983968,Europe
AL,2005,0.736,57.488983,0.65723862,Europe
AL,2006,0.736,57.525146,0.660769,Europe
AL,2007,0.736,57.135738,0.6375578,Europe
AL,2008,0.8,56.321335,0.61874132,Europe
AL,2009,0.8,54.709427,0.60769902,Europe
AL,2010,0.796,53.577248,0.60501558,Europe
AL,2011,0.796,54.629196,0.63660168,Europe
AL,2012,0.795,56.933338,0.64530014,Europe
AL,2013,0.756,58.356064,0.63972066,Europe
AL,2014,0.773,57.443283,0.60963976,Europe
AL,2015,0.773,54.64883,0.59580656,Europe
AL,2016,0.773,53.08683,0.5810532,Europe
AL,2017,0.802,52.931854,0.5836618,Europe
EG,1990,0.88,50.336674,,Africa
EG,1991,0.88,50.35104,,Africa
EG,1992,0.88,50.350842,,Africa
EG,1993,0.88,50.356602,,Africa
EG,1994,0.858,50.36903,,Africa
EG,1995,0.874,50.412552,,Africa
EG,1996,0.879,50.41975,0.59445088,Africa
EG,1997,0.879,50.44949,,Africa
EG,1998,0.879,50.472366,0.59126782,Africa
EG,1999,0.879,50.486126,,Africa
EG,2000,0.879,50.508633,0.6107136,Africa
EG,2001,0.879,50.533455,,Africa
EG,2002,0.879,50.54504,0.58186978,Africa
EG,2003,0.879,50.535717,0.6105664,Africa
EG,2004,0.879,50.54652,0.62942772,Africa
EG,2005,0.879,50.560436,0.62488986,Africa
EG,2006,0.879,50.604069,0.64949702,Africa
EG,2007,0.879,50.841866,0.6524035,Africa
EG,2008,0.879,51.321804,0.65582638,Africa
EG,2009,0.879,51.66571,0.60309382,Africa
EG,2010,0.879,51.722721,0.62627322,Africa
EG,2011,0.778,52.624702,0.63910084,Africa
EG,2012,0.794,53.73362,0.61961754,Africa
EG,2013,0.805,53.017658,0.62626104,Africa
EG,2014,0.79,50.096237,0.62496298,Africa
EG,2015,0.852,47.974644,0.6276124,Africa
EG,2016,0.832,46.619324,0.6289449,Africa
EG,2017,0.821,45.429821,0.61043762,Africa
YE,1990,0.614,67.437576,,Asia
YE,1991,0.747,67.614075,,Asia
YE,1992,0.747,67.803009,,Asia
YE,1993,0.746,67.992317,,Asia
YE,1994,0.741,68.192207,,Asia
YE,1995,0.866,68.377487,,Asia
YE,1996,0.866,68.584763,0.64874644,Asia
YE,1997,0.866,68.792702,,Asia
YE,1998,0.866,68.994888,0.69577512,Asia
YE,1999,0.866,69.19622,,Asia
YE,2000,0.877,69.397652,0.7102738,Asia
YE,2001,0.877,69.602234,,Asia
YE,2002,0.877,69.80407,0.6958945,Asia
YE,2003,0.896,69.992165,0.68757436,Asia
YE,2004,0.896,70.201454,0.7162634,Asia
YE,2005,0.896,70.394569,0.6770685,Asia
YE,2006,0.896,70.598701,0.65766846,Asia
YE,2007,0.896,70.808167,0.65807454,Asia
YE,2008,0.896,71.020042,0.65809924,Asia
YE,2009,0.896,71.240219,0.7138432,Asia
YE,2010,0.896,71.464081,0.7379032,Asia
YE,2011,0.895,71.711601,0.7455112,Asia
YE,2012,0.861,71.908333,0.7496912,Asia
YE,2013,0.88,72.119881,0.7490176,Asia
YE,2014,0.88,72.380272,0.8110236,Asia
YE,2015,0.894,71.759033,0.7948124,Asia
YE,2016,0.895,71.053528,0.8327464,Asia
YE,2017,0.923,69.865379,0.8185572,Asia
CO,1990,0.664,54.632202,,Americas
CO,1991,0.664,54.693863,,Americas
CO,1992,0.589,54.754459,,Americas
CO,1993,0.589,54.812592,,Americas
CO,1994,0.589,54.855461,,Americas
CO,1995,0.589,54.913818,,Americas
CO,1996,0.589,54.99588,0.60245088,Americas
CO,1997,0.589,55.043449,,Americas
CO,1998,0.589,55.109653,0.5994613,Americas
CO,1999,0.589,55.177151,,Americas
CO,2000,0.589,55.217922,0.5793508,Americas
CO,2001,0.589,55.274963,,Americas
CO,2002,0.589,55.340656,0.54763352,Americas
CO,2003,0.589,55.404644,0.53579846,Americas
CO,2004,0.589,55.465721,0.525786,Americas
CO,2005,0.589,55.530621,0.52645146,Americas
CO,2006,0.589,55.694466,0.5245102,Americas
CO,2007,0.599,56.213696,0.5431927,Americas
CO,2008,0.599,56.810661,0.54752336,Americas
CO,2009,0.603,57.870586,0.5618906,Americas
CO,2010,0.583,58.653698,0.5770782,Americas
CO,2011,0.565,59.481342,0.55775874,Americas
CO,2012,0.566,60.328949,0.57749028,Americas
CO,2013,0.546,60.395962,0.581041,Americas
CO,2014,0.546,60.664841,0.57372528,Americas
CO,2015,0.576,60.126652,0.55963492,Americas
CO,2016,0.534,59.448887,0.56485034,Americas
CO,2017,0.563,60.000931,0.57400416,Americas
PL,1990,0.11,47.318634,,Europe
PL,1991,0.11,47.311829,,Europe
PL,1992,0.11,47.309521,,Europe
PL,1993,0.11,47.306732,,Europe
PL,1994,0.105,47.311085,,Europe
PL,1995,0.105,47.310162,,Europe
PL,1996,0.105,47.313591,0.35841724,Europe
PL,1997,0.105,47.318569,,Europe
PL,1998,0.105,47.332478,0.33606868,Europe
PL,1999,0.105,47.344765,,Europe
PL,2000,0.104,47.335503,0.3578322,Europe
PL,2001,0.104,47.327702,,Europe
PL,2002,0.104,47.325718,0.41962056,Europe
PL,2003,0.104,47.332088,0.41511964,Europe
PL,2004,0.104,47.342484,0.47223512,Europe
PL,2005,0.102,47.314037,0.44661672,Europe
PL,2006,0.1,47.224098,0.44516986,Europe
PL,2007,0.1,46.773087,0.44016724,Europe
PL,2008,0.102,45.389011,0.40772976,Europe
PL,2009,0.102,42.470192,0.41098314,Europe
PL,2010,0.106,39.182259,0.40058408,Europe
PL,2011,0.105,38.116684,0.38859556,Europe
PL,2012,0.107,37.955116,0.36735318,Europe
PL,2013,0.108,38.570942,0.38079674,Europe
PL,2014,0.119,38.79417,0.3729704,Europe
PL,2015,0.092,38.120003,0.3660957,Europe
PL,2016,0.073,37.611885,0.35217896,Europe
PL,2017,0.077,37.767155,0.35500304,Europe
BR,1990,0.655,56.984596,,Americas
BR,1991,0.655,57.070255,,Americas
BR,1992,0.655,57.167732,,Americas
BR,1993,0.611,57.24284,,Americas
BR,1994,0.56,57.328644,,Americas
BR,1995,0.558,57.427387,,Americas
BR,1996,0.55,57.525848,0.5037159,Americas
BR,1997,0.554,57.611187,,Americas
BR,1998,0.554,57.731022,0.48490534,Americas
BR,1999,0.554,57.840107,,Americas
BR,2000,0.554,57.94939,0.49195926,Americas
BR,2001,0.554,58.041164,,Americas
BR,2002,0.564,58.15715,0.48378818,Americas
BR,2003,0.603,58.295113,0.48170342,Americas
BR,2004,0.603,58.389404,0.4953974,Americas
BR,2005,0.56,58.497967,0.5279582,Americas
BR,2006,0.56,58.68618,0.52180832,Americas
BR,2007,0.56,58.901806,0.51518582,Americas
BR,2008,0.56,58.751335,0.498422,Americas
BR,2009,0.56,58.090317,0.51386172,Americas
BR,2010,0.56,56.132095,0.490744,Americas
BR,2011,0.558,55.404907,0.46681958,Americas
BR,2012,0.558,56.155727,0.50745542,Americas
BR,2013,0.56,57.359257,0.516942,Americas
BR,2014,0.58,59.570942,0.56769092,Americas
BR,2015,0.582,61.180542,0.57929776,Americas
BR,2016,0.622,60.975224,0.57628808,Americas
BR,2017,0.624,61.844204,0.6064146,Americas
US,1990,0.056,32.332256,,Americas
US,1991,0.056,32.181641,,Americas
US,1992,0.056,32.017723,,Americas
US,1993,0.056,31.867853,,Americas
US,1994,0.056,31.735016,,Americas
US,1995,0.056,31.584148,,Americas
US,1996,0.053,31.445807,0.1857918,Americas
US,1997,0.053,31.321268,,Americas
US,1998,0.053,31.194464,0.1807144,Americas
US,1999,0.053,31.066063,,Americas
US,2000,0.053,30.943659,0.1684482,Americas
US,2001,0.053,30.815804,,Americas
US,2002,0.053,30.704546,0.1151924,Americas
US,2003,0.053,30.596226,0.1489122,Americas
US,2004,0.062,30.510374,0.133485,Americas
US,2005,0.062,30.435019,0.1908614,Americas
US,2006,0.061,30.429461,0.2293368,Americas
US,2007,0.061,31.039267,0.2229066,Americas
US,2008,0.061,30.298288,0.2099576,Americas
US,2009,0.057,30.489748,0.2411296,Americas
US,2010,0.058,31.525446,0.2457042,Americas
US,2011,0.058,31.854427,0.2461798,Americas
US,2012,0.057,31.85956,0.217856,Americas
US,2013,0.061,31.44558,0.2373476,Americas
US,2014,0.061,31.153427,0.2247864,Americas
US,2015,0.061,29.750263,0.220613,Americas
US,2016,0.08,28.558857,0.2252936,Americas
US,2017,0.135,28.216192,0.2237516,Americas
PT,1990,0.133,35.620239,,Europe
PT,1991,0.133,35.505043,,Europe
PT,1992,0.127,35.379707,,Europe
PT,1993,0.127,35.265808,,Europe
PT,1994,0.127,35.135437,,Europe
PT,1995,0.127,35.035351,,Europe
PT,1996,0.119,34.916893,0.225691,Europe
PT,1997,0.115,34.804424,,Europe
PT,1998,0.115,34.69949,0.2411824,Europe
PT,1999,0.115,34.586163,,Europe
PT,2000,0.115,34.483936,0.261979,Europe
PT,2001,0.115,34.372898,,Europe
PT,2002,0.115,34.267242,0.2489374,Europe
PT,2003,0.115,34.164825,0.2682098,Europe
PT,2004,0.115,34.056347,0.2712074,Europe
PT,2005,0.115,33.885612,0.2860004,Europe
PT,2006,0.118,33.766365,0.2966156,Europe
PT,2007,0.118,34.134689,0.2927438,Europe
PT,2008,0.118,34.994118,0.285967,Europe
PT,2009,0.118,35.920158,0.2814138,Europe
PT,2010,0.118,36.294048,0.2819258,Europe
PT,2011,0.118,36.827332,0.2774072,Europe
PT,2012,0.113,36.932175,0.30795242,Europe
PT,2013,0.114,37.032204,0.30990438,Europe
PT,2014,0.114,36.376274,0.31047474,Europe
PT,2015,0.122,35.948936,0.307055,Europe
PT,2016,0.138,35.745567,0.31489862,Europe
PT,2017,0.128,35.627922,0.32521136,Europe
SV,1990,0.837,52.102875,,Americas
SV,1991,0.837,52.128586,,Americas
SV,1992,0.795,52.167305,,Americas
SV,1993,0.779,52.208164,,Americas
SV,1994,0.768,52.232494,,Americas
SV,1995,0.768,52.270683,,Americas
SV,1996,0.768,52.303219,0.6730555,Americas
SV,1997,0.768,52.330566,,Americas
SV,1998,0.768,52.363262,0.65305404,Americas
SV,1999,0.768,52.389355,,Americas
SV,2000,0.768,52.425526,0.60301922,Americas
SV,2001,0.768,52.426392,,Americas
SV,2002,0.768,52.461086,0.63594646,Americas
SV,2003,0.768,52.493187,0.57347,Americas
SV,2004,0.793,52.518589,0.58497128,Americas
SV,2005,0.798,52.524059,0.59095828,Americas
SV,2006,0.798,52.549221,0.55925812,Americas
SV,2007,0.798,52.860863,0.57439582,Americas
SV,2008,0.789,53.490456,0.57234638,Americas
SV,2009,0.759,54.327652,0.55007568,Americas
SV,2010,0.729,54.58884,0.55538824,Americas
SV,2011,0.729,55.415401,0.5523815,Americas
SV,2012,0.729,56.974396,0.5825434,Americas
SV,2013,0.618,57.358273,0.57078,Americas
SV,2014,0.601,56.269272,0.57537474,Americas
SV,2015,0.596,56.599545,0.58473514,Americas
SV,2016,0.602,57.231155,0.60460922,Americas
SV,2017,0.63,58.503262,0.60134162,Americas
BD,1990,0.855,64.034569,,Asia
BD,1991,0.815,64.165848,,Asia
BD,1992,0.826,64.294807,,Asia
BD,1993,0.826,64.434563,,Asia
BD,1994,0.826,64.562759,,Asia
BD,1995,0.826,64.685165,,Asia
BD,1996,0.816,64.812225,0.69393644,Asia
BD,1997,0.816,64.932381,,Asia
BD,1998,0.816,65.068474,0.64326056,Asia
BD,1999,0.816,65.181618,,Asia
BD,2000,0.822,65.314133,0.7217374,Asia
BD,2001,0.822,65.437828,,Asia
BD,2002,0.873,65.575211,0.7722454,Asia
BD,2003,0.873,65.703491,0.7885644,Asia
BD,2004,0.873,65.807831,0.7993076,Asia
BD,2005,0.873,65.927391,0.7775194,Asia
BD,2006,0.87,66.017349,0.7868516,Asia
BD,2007,0.802,65.904884,0.7112156,Asia
BD,2008,0.802,65.403961,0.706913,Asia
BD,2009,0.881,64.908943,0.713956,Asia
BD,2010,0.881,64.63707,0.7114242,Asia
BD,2011,0.881,64.76123,0.7174628,Asia
BD,2012,0.882,64.998528,0.66996866,Asia
BD,2013,0.843,63.926079,0.67741412,Asia
BD,2014,0.843,64.57534,0.67738766,Asia
BD,2015,0.83,63.758713,0.66166704,Asia
BD,2016,0.838,62.363285,0.67141794,Asia
BD,2017,0.856,60.71796,0.66634618,Asia
BO,1990,0.734,63.615574,,Americas
BO,1991,0.734,63.762318,,Americas
BO,1992,0.734,63.916035,,Americas
BO,1993,0.735,64.058617,,Americas
BO,1994,0.732,64.20031,,Americas
BO,1995,0.733,64.33387,,Americas
BO,1996,0.733,64.486954,0.66496582,Americas
BO,1997,0.724,64.628006,,Americas
BO,1998,0.724,64.762154,0.57158212,Americas
BO,1999,0.724,64.894829,,Americas
BO,2000,0.724,65.042175,0.592041,Americas
BO,2001,0.724,65.183205,,Americas
BO,2002,0.732,65.315559,0.67992328,Americas
BO,2003,0.725,65.471298,0.66302834,Americas
BO,2004,0.688,65.63028,0.65516724,Americas
BO,2005,0.683,65.759064,0.64724768,Americas
BO,2006,0.701,65.879272,0.58691344,Americas
BO,2007,0.701,66.153999,0.58074132,Americas
BO,2008,0.701,66.808662,0.60464438,Americas
BO,2009,0.701,66.726479,0.62606334,Americas
BO,2010,0.729,64.799889,0.59315226,Americas
BO,2011,0.729,63.404366,0.6138839,Americas
BO,2012,0.729,62.721588,0.64584002,Americas
BO,2013,0.658,62.397404,0.61798386,Americas
BO,2014,0.66,61.95533,0.62602588,Americas
BO,2015,0.639,62.682674,0.63927438,Americas
BO,2016,0.629,64.151039,0.6448787,Americas
BO,2017,0.625,64.066338,0.63146078,Americas
HT,1990,0.884,62.304272,,Americas
HT,1991,0.887,62.418335,,Americas
HT,1992,0.871,62.548607,,Americas
HT,1993,0.871,62.670944,,Americas
HT,1994,0.871,62.798664,,Americas
HT,1995,0.871,62.920422,,Americas
HT,1996,0.871,63.033459,0.7346554,Americas
HT,1997,0.845,63.152061,,Americas
HT,1998,0.845,63.278767,0.740631,Americas
HT,1999,0.845,63.404194,,Americas
HT,2000,0.845,63.510483,0.7486448,Americas
HT,2001,0.856,63.627323,,Americas
HT,2002,0.856,63.738045,0.837097,Americas
HT,2003,0.856,63.850792,0.8444498,Americas
HT,2004,0.844,63.963104,0.7948514,Americas
HT,2005,0.858,64.081505,0.7746928,Americas
HT,2006,0.859,64.187637,0.762239,Americas
HT,2007,0.859,64.301811,0.7559816,Americas
HT,2008,0.859,64.400093,0.7413464,Americas
HT,2009,0.859,64.501373,0.717593,Americas
HT,2010,0.868,64.604637,0.7374326,Americas
HT,2011,0.875,64.692505,0.7446394,Americas
HT,2012,0.879,64.563293,0.7471532,Americas
HT,2013,0.874,63.914433,0.726097,Americas
HT,2014,0.884,63.675392,0.74678,Americas
HT,2015,0.892,64.723091,0.7475044,Americas
HT,2016,0.875,65.696259,0.7663256,Americas
HT,2017,0.885,66.613602,0.7476408,Americas
HN,1990,0.883,57.590565,,Americas
HN,1991,0.884,57.675251,,Americas
HN,1992,0.884,57.749886,,Americas
HN,1993,0.884,57.834061,,Americas
HN,1994,0.877,57.912121,,Americas
HN,1995,0.877,58.008945,,Americas
HN,1996,0.877,58.087265,0.7157622,Americas
HN,1997,0.877,58.166439,,Americas
HN,1998,0.877,58.240902,0.68725078,Americas
HN,1999,0.877,58.313076,,Americas
HN,2000,0.874,58.405792,0.69097876,Americas
HN,2001,0.874,58.491383,,Americas
HN,2002,0.88,58.583591,0.69418124,Americas
